ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
1.2.10,true,base,@timestamp,date,core,,2016-05-23T08:05:34.853Z,Date/time when the event originated.
1.2.10,true,base,labels,object,core,,"{""application"": ""foo-bar"", ""env"": ""production""}",Custom key/value pairs.
1.2.10,true,base,message,match_only_text,core,,Hello World,Log message optimized for viewing in a log viewer.
1.2.10,true,base,tags,keyword,core,array,"[""production"", ""env2""]",List of keywords used to tag each event.
1.2.10,true,agent,agent.build.original,keyword,core,,"metricbeat version 7.6.0 (amd64), libbeat 7.6.0 [6a23e8f8f30f5001ba344e4e54d8d9cb82cb107c built 2020-02-05 23:10:10 +0000 UTC]",Extended build information for the agent.
1.2.10,true,agent,agent.ephemeral_id,keyword,extended,,8a4f500f,Ephemeral identifier of this agent.
1.2.10,true,agent,agent.id,keyword,core,,8a4f500d,Unique identifier of this agent.
1.2.10,true,agent,agent.name,keyword,core,,foo,Custom name of the agent.
1.2.10,true,agent,agent.type,keyword,core,,filebeat,Type of the agent.
1.2.10,true,agent,agent.version,keyword,core,,6.0.0-rc2,Version of the agent.
1.2.10,true,auto1,auto1.activity.id,keyword,custom,,Activity_06o4fj9,The activity related to the log entry.
1.2.10,true,auto1,auto1.api.route.controller,keyword,custom,,RetailDeliveryOptionsController::getOptions,The name of the api controller / handler that was called.
1.2.10,true,auto1,auto1.api.route.handler,keyword,custom,,/v1/eta-calculation/estimations/{stockNumber}/current,The identifier of called api.
1.2.10,true,auto1,auto1.api.route.name,keyword,custom,,delivery_options_for_retail,The name of called api.
1.2.10,true,auto1,auto1.api.route.parameters,flattened,custom,,{'stockNumber': 'ABC123'},A map of route related parameters used to further debug the api call.
1.2.10,true,auto1,auto1.auction.id,keyword,custom,,123456,The id of auto1 auction.
1.2.10,true,auto1,auto1.aurs.alert.type,keyword,custom,,AURS_MESSAGING_LISTENER_ERROR,AURS Module Alert Type.
1.2.10,true,auto1,auto1.aurs.messaging.listener.module,keyword,custom,,INBOUND_PAYMENTS,AURS listener module name.
1.2.10,true,auto1,auto1.aurs.messaging.message.id,keyword,custom,,43e33019-91cf-462f-af0a-efd20d02245f,AURS Message Id.
1.2.10,true,auto1,auto1.build.number,keyword,custom,,"36 , v1.2.0",The service/application build number.
1.2.10,true,auto1,auto1.business.process,keyword,custom,,publish-ad,The name of business process that the log entry is related to.
1.2.10,true,auto1,auto1.car.id,keyword,custom,,123456,The id of auto1 car.
1.2.10,true,auto1,auto1.car.vin,keyword,custom,,YV1XZEYR0S2460362,Field to contain generic vin parameter.
1.2.10,true,auto1,auto1.classifieds.ad.id,keyword,custom,,123456,The id of auto1 classifieds ad.
1.2.10,true,auto1,auto1.config.transitional.silentJSONParsing,boolean,custom,,True,Flag that shows whether an silentJSONParsing occurred or not.
1.2.10,true,auto1,auto1.conversation.number,keyword,custom,,WK00007842,Call center conversation number in logs. See https://wkdauto.atlassian.net/browse/CC-2127
1.2.10,true,auto1,auto1.documents.delivered,boolean,custom,,True,Flag that shows whether the sent documents are delivered or not.
1.2.10,true,auto1,auto1.email.account.id,keyword,custom,,123456,email account id.
1.2.10,true,auto1,auto1.email.batch.size,long,custom,,54,Email batch size.
1.2.10,true,auto1,auto1.email.locale,keyword,custom,,DE,Email template locale.
1.2.10,true,auto1,auto1.email.processing.kind,keyword,custom,,"single, batch",Email processing kind.
1.2.10,true,auto1,auto1.email.processing.status,keyword,custom,,SUCCESS,Email processing status.
1.2.10,true,auto1,auto1.email.retry.count,long,custom,,3,The number of retries for sending an email.
1.2.10,true,auto1,auto1.email.retry.error,keyword,custom,,"javax.mail.MessagingException: Could not connect to SMTP host: smtp.gmail.com, port: 465, response: -1",The error message of the last email retry.
1.2.10,true,auto1,auto1.email.retry.error.text,match_only_text,custom,,"javax.mail.MessagingException: Could not connect to SMTP host: smtp.gmail.com, port: 465, response: -1",The error message of the last email retry.
1.2.10,true,auto1,auto1.email.retry.schedule.next,date,custom,,1703409022000,The schedule of the next email retry in UNIX MS.
1.2.10,true,auto1,auto1.email.template.id,keyword,custom,,134563,Email template id.
1.2.10,true,auto1,auto1.email.triggered,boolean,custom,,True,Flag that shows whether an email has been sent or not.
1.2.10,true,auto1,auto1.email.type,keyword,custom,,survey,The type of email of concern.
1.2.10,true,auto1,auto1.environment,keyword,custom,,production,The name of environment hosting the target application/service.
1.2.10,true,auto1,auto1.equipment_group.failed_mapping.count,long,custom,,2,The number of failed mappings in equipment_group.
1.2.10,true,auto1,auto1.equipment_group.failed_mapping.name,keyword,custom,array,"[ 'ABC', 'EFG' ]",The name of failed mapping in equipment_group.
1.2.10,true,auto1,auto1.equipment_group.successful.count,long,custom,,2,The number of successful mappings in equipment_group.
1.2.10,true,auto1,auto1.equipment_group.successful.name,keyword,custom,array,"[ 'ABC', 'EFG' ]",The name of successful mapping in equipment_group.
1.2.10,true,auto1,auto1.exception.full,keyword,custom,,java.lang.NullPointerException at com.auto1.aurs.messaging.listener.InboundPaymentsListener.onMessage(InboundPaymentsListener.java:47) at org.springframework.jms.listener.AbstractMessageListenerContainer.doInvokeListener(AbstractMessageListenerContainer.java:736) at org.springframework.jms.listener.AbstractMessageListenerContainer.invokeListener(AbstractMessageListenerContainer.java:696) at org.springframework.jms.listener.AbstractMessageListenerContainer.doExecuteListener(AbstractMessageListenerContainer.java:674) at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.doReceiveAndExecute(AbstractPollingMessageListenerContainer.java:318) at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.receiveAndExecute(AbstractPollingMessageListenerContainer.java:257) at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.invokeListener(DefaultMessageListenerContainer.java:1166) at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.executeOngoingLoop(DefaultMessageListenerContainer.java:1158) at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.run(DefaultMessageListenerContainer.java:1055) at java.lang.Thread.run(Thread.java:748),The full exception reported.
1.2.10,true,auto1,auto1.exception.full.text,match_only_text,custom,,java.lang.NullPointerException at com.auto1.aurs.messaging.listener.InboundPaymentsListener.onMessage(InboundPaymentsListener.java:47) at org.springframework.jms.listener.AbstractMessageListenerContainer.doInvokeListener(AbstractMessageListenerContainer.java:736) at org.springframework.jms.listener.AbstractMessageListenerContainer.invokeListener(AbstractMessageListenerContainer.java:696) at org.springframework.jms.listener.AbstractMessageListenerContainer.doExecuteListener(AbstractMessageListenerContainer.java:674) at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.doReceiveAndExecute(AbstractPollingMessageListenerContainer.java:318) at org.springframework.jms.listener.AbstractPollingMessageListenerContainer.receiveAndExecute(AbstractPollingMessageListenerContainer.java:257) at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.invokeListener(DefaultMessageListenerContainer.java:1166) at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.executeOngoingLoop(DefaultMessageListenerContainer.java:1158) at org.springframework.jms.listener.DefaultMessageListenerContainer$AsyncMessageListenerInvoker.run(DefaultMessageListenerContainer.java:1055) at java.lang.Thread.run(Thread.java:748),The full exception reported.
1.2.10,true,auto1,auto1.flat,flattened,custom,,"{'key1': 'value1', 'key2': 'value2'}",Flat field to hold informational/ additional data that is not searchable.
1.2.10,true,auto1,auto1.flow.id,keyword,custom,,cd50517a-8edba370-16-2110cdc8-65c35b3d,Tracing flow id. See https://wkdauto.atlassian.net/browse/SRE-3680
1.2.10,true,auto1,auto1.merchant.id,keyword,custom,,123456,The id identifying the merchant of the concerned log.
1.2.10,true,auto1,auto1.merchant.user.uuid,keyword,custom,,43e33019-91cf-462f-af0a-efd20d022453,The user uuid identifying the merchant of the concerned log.
1.2.10,true,auto1,auto1.message.latency.ms,long,custom,,10000,The amount of time needed to process the message by the service.
1.2.10,true,auto1,auto1.messaging.direction,keyword,custom,,outbound,"Direction of the message, ""inbound"" or ""outbound""."
1.2.10,true,auto1,auto1.messaging.name,keyword,custom,,arn:aws:sns:eu-west-1:312293476656:AppCockpit_Reading-production,Name of the resource.
1.2.10,true,auto1,auto1.messaging.type,keyword,custom,,sns,Type of the resource. sns/sqs/events/kafka/kinesis/etc
1.2.10,true,auto1,auto1.money.wired,boolean,custom,,True,Flag that shows whether money has been wired or not.
1.2.10,true,auto1,auto1.processed,boolean,custom,,True,Flag that shows whether an event has been fully processed or not.
1.2.10,true,auto1,auto1.retail.ad.id,keyword,custom,,43e33019-91cf-462f-af0a-efd20d022453,The id identifying the merchant of the concerned log.
1.2.10,true,auto1,auto1.shard.id,keyword,custom,,shardId-000000000096,Unique identifier of the shard used by the service.
1.2.10,true,auto1,auto1.silex.applog.account.id,keyword,custom,,123456,aid
1.2.10,true,auto1,auto1.silex.applog.api.connect.time.ms,long,custom,,1000,java_api_connect_time_millis
1.2.10,true,auto1,auto1.silex.applog.api.dns.time.ms,long,custom,,1000,java_api_namelookup_time_millis
1.2.10,true,auto1,auto1.silex.applog.api.download.size,long,custom,,1024,java_api_size_download
1.2.10,true,auto1,auto1.silex.applog.api.download.speed,long,custom,,50,java_api_speed_download
1.2.10,true,auto1,auto1.silex.applog.api.endpoint.name,keyword,custom,,car_property.getProperties,java_api_endpoint
1.2.10,true,auto1,auto1.silex.applog.api.pretransfer.time.ms,long,custom,,1000,java_api_pretransfer_time_millis
1.2.10,true,auto1,auto1.silex.applog.api.redirect.time.ms,long,custom,,1000,java_api_redirect_time_millis
1.2.10,true,auto1,auto1.silex.applog.api.request.host,keyword,custom,,api.domain.com,java_api_request_host
1.2.10,true,auto1,auto1.silex.applog.api.request.method,keyword,custom,,GET,java_api_request_method
1.2.10,true,auto1,auto1.silex.applog.api.response.status_code,long,custom,,200,java_api_response_status_code
1.2.10,true,auto1,auto1.silex.applog.api.starttransfer.time.ms,long,custom,,1000,java_api_starttransfer_time_millis
1.2.10,true,auto1,auto1.silex.applog.api.total.time.ms,long,custom,,1000,java_api_total_time_millis
1.2.10,true,auto1,auto1.silex.applog.api.upload.size,long,custom,,1024,java_api_size_upload
1.2.10,true,auto1,auto1.silex.applog.api.upload.speed,long,custom,,50,java_api_speed_upload
1.2.10,true,auto1,auto1.silex.applog.api.url,wildcard,custom,,https://sample.com/ap1/v2/functioncall,java_api_effective_url
1.2.10,true,auto1,auto1.silex.applog.api.url.text,match_only_text,custom,,https://sample.com/ap1/v2/functioncall,java_api_effective_url
1.2.10,true,auto1,auto1.silex.applog.api.url.token,text,custom,,https://sample.com/ap1/v2/functioncall,java_api_effective_url
1.2.10,true,auto1,auto1.silex.applog.api.url.length,token_count,custom,,https://sample.com/ap1/v2/functioncall,java_api_effective_url
1.2.10,true,auto1,auto1.silex.applog.app.name,keyword,custom,,sms_log,app
1.2.10,true,auto1,auto1.silex.applog.branch.country,keyword,custom,,DE,branch_country
1.2.10,true,auto1,auto1.silex.applog.branch.id,keyword,custom,,1,branch_id
1.2.10,true,auto1,auto1.silex.applog.branch.type,keyword,custom,,2,branch_type
1.2.10,true,auto1,auto1.silex.applog.build.number,keyword,custom,,1624,build_number
1.2.10,true,auto1,auto1.silex.applog.bundle.name,text,custom,,WKDA\SnsMessagingBundle,bundle
1.2.10,true,auto1,auto1.silex.applog.call.id,long,custom,,123456,call_id
1.2.10,true,auto1,auto1.silex.applog.car.id,long,custom,,123456,"carid, car_id"
1.2.10,true,auto1,auto1.silex.applog.car.url,wildcard,custom,,http://auto1.com/en/app/merchant/car/AB123456,LINK TO CAR ON AUTO1
1.2.10,true,auto1,auto1.silex.applog.car.url.text,match_only_text,custom,,http://auto1.com/en/app/merchant/car/AB123456,LINK TO CAR ON AUTO1
1.2.10,true,auto1,auto1.silex.applog.car.vin,keyword,custom,,2G11Y5SL9E9227159,vin
1.2.10,true,auto1,auto1.silex.applog.changelog.action.type,keyword,custom,,update,changelog.action_type
1.2.10,true,auto1,auto1.silex.applog.changelog.new.value,keyword,custom,,123456,changelog.new_value
1.2.10,true,auto1,auto1.silex.applog.changelog.object.id,long,custom,,123456,change_log_object_id
1.2.10,true,auto1,auto1.silex.applog.changelog.old.value,keyword,custom,,123456,changelog.old_value
1.2.10,true,auto1,auto1.silex.applog.channel,keyword,custom,,admin,channel
1.2.10,true,auto1,auto1.silex.applog.class,keyword,custom,,Auto1\Car\CarSeller,class
1.2.10,true,auto1,auto1.silex.applog.command.input,keyword,custom,,command1 -m 100 -vvv,commandinput
1.2.10,true,auto1,auto1.silex.applog.command.name,keyword,custom,,command1,command
1.2.10,true,auto1,auto1.silex.applog.company.name,keyword,custom,,Auto1,company_name
1.2.10,true,auto1,auto1.silex.applog.currency,keyword,custom,,EUR,currency
1.2.10,true,auto1,auto1.silex.applog.customer.name,keyword,custom,,John Doe,name
1.2.10,true,auto1,auto1.silex.applog.customer.number,keyword,custom,,49123456789,number
1.2.10,true,auto1,auto1.silex.applog.data.length,long,custom,,1024,dataLength
1.2.10,true,auto1,auto1.silex.applog.dealer.country,keyword,custom,,DE,dealer_country
1.2.10,true,auto1,auto1.silex.applog.delivery.address,keyword,custom,,123 Main Street,delivery_address
1.2.10,true,auto1,auto1.silex.applog.document.currency.name,keyword,custom,,EUR,document_currency
1.2.10,true,auto1,auto1.silex.applog.document.currency.rate.date,keyword,custom,,12.12.2023,document_currency_rate_date
1.2.10,true,auto1,auto1.silex.applog.due.date,keyword,custom,,19.12.2023,due_date
1.2.10,true,auto1,auto1.silex.applog.exception.class,keyword,custom,,LogicException,exceptionclass
1.2.10,true,auto1,auto1.silex.applog.exception.message,text,custom,,Missing expected array Message.payload.changelogIds type=Entity.Car.OnSitePrice,exceptionmessage
1.2.10,true,auto1,auto1.silex.applog.execution.time.ms,long,custom,,1000,passed_millis
1.2.10,true,auto1,auto1.silex.applog.fallback.number,keyword,custom,,49123456789,fallback_number
